,SiteEnergyUse(kBtu),TotalGHGEmissions,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,age_batiment,LargestPropertyUseType,PrimaryPropertyType,BuildingType,Ratio_buildingParSurface,Ratio_parkingParSurface,SurfaceParetage,ComplianceStatus,Outlier,is_energyStarImputed,pr_steam,pr_natural,pr_elec
520,14856199.0,103.57,1.0,5,183964,46763,137201,56.0,8,Office,Large Office,NonResidential,0.75,25.419999999999998,30660.66667,Compliant,inconnue,False,0.0,0.0,0.9999999326880314
521,5514308.5,116.74,1.0,5,208210,78848,129362,95.0,30,Office,Large Office,NonResidential,0.62,37.869,34701.66667,Compliant,inconnue,False,0.0,0.3077497387025046,0.692250170624295
522,12729858.0,88.74,1.0,7,277486,80283,197203,63.0,30,Office,Large Office,NonResidential,0.71,28.932000000000002,34685.75,Compliant,inconnue,False,0.0,0.0,0.9999998428890566
523,10053489.0,70.09,1.0,3,187130,0,187130,77.0,23,Office,Large Office,NonResidential,1.0,0.0,46782.5,Compliant,inconnue,False,0.0,0.0,0.9999999005320441
524,17186624.0,119.81,1.0,5,251044,117867,133177,99.0,16,Office,Large Office,NonResidential,0.53,46.951,41840.66667,Compliant,inconnue,False,0.0,0.0,0.9999999418152163
525,1262235.25,8.8,1.0,5,154330,0,154330,81.0,104,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,25721.66667,Compliant,inconnue,False,0.0,0.0,0.999999801938664
526,4515180.5,50.17,1.0,6,108245,14690,93555,54.2,98,Office,Large Office,NonResidential,0.86,13.571,15463.57143,Compliant,inconnue,True,0.05897039996518411,0.0,0.9410294892972717
527,6797647.0,47.39,1.0,6,167860,0,167860,70.0,111,Office,Large Office,NonResidential,1.0,0.0,23980.0,Compliant,inconnue,False,0.0,0.0,0.9999998528902722
528,4946798.5,97.82,1.0,6,112560,0,112560,86.0,106,Office,Large Office,NonResidential,1.0,0.0,16080.0,Compliant,inconnue,False,0.0,0.27750837233414705,0.7224915265903796
529,3241917.0,69.02,1.0,6,86204,0,86204,89.0,106,Other,Retail Store,NonResidential,1.0,0.0,12314.85714,Compliant,inconnue,False,0.0,0.31031577921334813,0.6896842207866518
530,8384523.0,119.46,1.0,2,145158,0,145158,51.0,31,Non-Refrigerated Warehouse,Warehouse,Nonresidential COS,1.0,0.0,48386.0,Compliant,inconnue,False,0.0,0.1577173799869116,0.8422826200130884
531,10287986.0,157.48,1.0,2,112896,0,112896,66.0,65,Office,Large Office,NonResidential,1.0,0.0,37632.0,Compliant,inconnue,False,0.0,0.18067647059395298,0.819323529406047
532,1015060.188,7.08,1.0,1,110613,0,110613,95.0,56,Distribution Center,Distribution Center,NonResidential,1.0,0.0,55306.5,Compliant,inconnue,False,0.0,0.0,0.9999998147893079
533,2417401.25,95.86,1.0,4,149881,0,149881,97.0,65,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,29976.2,Compliant,inconnue,False,0.0,0.7083399994105241,0.2916598971726353
534,6468090.0,75.29,1.0,3,98220,0,98220,12.0,65,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,24555.0,Compliant,inconnue,False,0.0,0.10118875896903104,0.8988110864258227
535,2848317.25,19.86,1.0,1,84420,0,84420,55.0,46,Distribution Center,Distribution Center,NonResidential,1.0,0.0,42210.0,Compliant,inconnue,False,0.0,0.0,0.9999999122288783
536,5197118.0,155.74,1.0,1,73335,0,73335,62.0,55,Distribution Center,Distribution Center,NonResidential,1.0,0.0,36667.5,Compliant,inconnue,True,0.0,0.498406809312392,0.501593190687608
537,1791715.625,48.5,1.0,2,56876,0,56876,47.2,88,Distribution Center,Distribution Center,NonResidential,1.0,0.0,18958.66667,Compliant,inconnue,True,0.0,0.4355780510648837,0.5644216001074389
538,4912143.0,178.62,1.0,2,61200,0,61200,16.0,85,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,20400.0,Compliant,inconnue,False,0.0,0.6370419183643473,0.3629580816356527
539,1555420.25,34.14,1.0,1,111908,0,111908,87.0,29,Distribution Center,Distribution Center,NonResidential,1.0,0.0,55954.0,Compliant,inconnue,False,0.0,0.324614521380958,0.6753853178907758
540,6858533.5,168.5,3.0,2,63644,0,63644,59.2,30,Other,Other,NonResidential,1.0,0.0,21214.66667,Compliant,inconnue,True,0.0,0.3813966936226236,0.6186032334754944
541,3639670.25,25.37,3.0,2,108753,18860,89893,57.0,86,Non-Refrigerated Warehouse,Mixed Use Property,NonResidential,0.83,17.342,36251.0,Compliant,inconnue,True,0.0,0.0,0.9999999313124589
542,16865978.0,293.56,1.0,1,141890,35545,106345,91.0,46,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,0.75,25.051000000000002,70945.0,Compliant,inconnue,False,0.0,0.22614496473314502,0.7738549166849381
543,4817062.0,33.58,1.0,4,92092,21055,71037,5.0,15,Office,Small- and Mid-Sized Office,NonResidential,0.77,22.863,18418.4,Compliant,inconnue,False,0.0,0.0,1.0
544,2346571.5,86.9,0.0,3,56259,0,56259,54.2,42,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,14064.75,Compliant,inconnue,True,0.0,0.6515352291630577,0.34846455776011936
545,25631512.0,710.7,1.0,6,143439,0,143439,47.4,10,Other,Other,NonResidential,1.0,0.0,20491.28571,Compliant,inconnue,True,0.0,0.4498658136125563,0.5501341863874437
546,8873485.0,61.86,1.0,4,202623,88855,113768,73.0,8,Office,Large Office,NonResidential,0.56,43.852000000000004,40524.6,Compliant,inconnue,False,0.0,0.0,0.9999998873047061
547,5481549.0,38.21,1.0,2,77174,25800,51374,33.0,16,Office,Small- and Mid-Sized Office,NonResidential,0.67,33.431,25724.66667,Compliant,inconnue,False,0.0,0.0,0.9999998175698147
548,6859198.0,47.82,1.0,5,110524,0,110524,57.0,18,Office,Large Office,NonResidential,1.0,0.0,18420.66667,Compliant,inconnue,False,0.0,0.0,0.9999998542103611
549,21042926.0,314.43,1.0,5,287224,103650,183574,49.8,8,Parking,Mixed Use Property,NonResidential,0.64,36.087,47870.66667,Compliant,inconnue,True,0.0,0.17276214343955779,0.8272377139947172
550,36436388.0,1154.79,1.0,4,115748,18382,97366,57.8,17,Laboratory,Laboratory,NonResidential,0.84,15.881,23149.6,Compliant,inconnue,True,0.0,0.5358160638754862,0.46418390867942233
551,8655604.0,68.06,1.0,7,241875,84689,157186,88.0,16,Office,Large Office,NonResidential,0.65,35.014,30234.375,Compliant,inconnue,False,0.0,0.01931812037611702,0.9806816485597076
552,4750799.0,65.03,1.0,5,102930,18720,84210,85.0,42,Office,Large Office,NonResidential,0.82,18.187,17155.0,Compliant,inconnue,False,0.0,0.14555930486640248,0.8544404846426885
553,12029600.0,260.13,1.0,3,76893,0,76893,52.2,114,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,19223.25,Compliant,inconnue,True,0.0,0.31757822371483674,0.6824216931568797
554,9343428.0,119.93,1.0,8,150000,23630,126370,65.0,41,Office,Large Office,NonResidential,0.84,15.753,16666.66667,Compliant,inconnue,False,0.0,0.12711437386792085,0.8728855191049795
555,16540550.0,147.82,1.0,7,274362,0,274362,82.0,63,Office,Large Office,NonResidential,1.0,0.0,34295.25,Compliant,inconnue,False,0.0,0.04259193315820816,0.9574079459268283
556,17750994.0,246.83,1.0,15,378002,116280,261722,85.0,33,Office,Large Office,NonResidential,0.69,30.762,23625.125,Compliant,inconnue,False,0.0,0.15028341511466908,0.8497164722155841
557,11480494.0,346.62,1.0,11,169020,0,169020,83.0,53,Office,Large Office,NonResidential,1.0,0.0,14085.0,Compliant,inconnue,False,0.25151925082666304,0.1205028285368208,0.6279777682040512
558,274682208.0,1921.82,1.0,33,429405,0,429405,98.0,35,Other,Other,NonResidential,1.0,0.0,12629.55882,Compliant,inconnue,False,0.0,0.0005448914987606332,0.9994549592378404
559,92937640.0,882.56,1.0,76,1952220,319400,1632820,86.0,31,Office,Large Office,NonResidential,0.84,16.361,25353.50649,Compliant,inconnue,False,0.0,0.05472231702892391,0.9452775215725298
560,15878689.0,110.7,1.0,19,383515,89778,293737,90.0,35,Office,Large Office,NonResidential,0.77,23.409,19175.75,Compliant,inconnue,False,0.0,0.0,0.9999998740450172
561,22104512.0,582.28,1.0,18,363934,28870,335064,68.0,91,Medical Office,Medical Office,NonResidential,0.92,7.933,19154.42105,Compliant,inconnue,False,0.27551784450161126,0.0005420160372687712,0.7239400263620387
562,8303666.5,109.85,1.0,4,78920,0,78920,80.0,87,Retail Store,Retail Store,NonResidential,1.0,0.0,15784.0,Compliant,inconnue,False,0.0,0.13564128568988168,0.864358654095754
564,46510960.0,324.25,1.0,0,947987,0,947987,73.0,17,Other,Other,NonResidential,1.0,0.0,947987.0,Compliant,inconnue,True,0.0,0.0,0.9999998709981476
565,3686962.25,150.88,1.0,4,55520,0,55520,62.0,108,Office,Mixed Use Property,NonResidential,1.0,0.0,11104.0,Compliant,inconnue,True,0.0,0.7358510383446427,0.2641488938488589
566,3775187.5,133.8,1.0,10,132998,0,132998,97.0,108,Office,Large Office,NonResidential,1.0,0.0,12090.72727,Compliant,inconnue,False,0.4054581726073208,0.0,0.5945418605036173
567,2443141.5,27.82,1.0,3,83118,0,83118,59.0,76,Retail Store,Retail Store,NonResidential,1.0,0.0,20779.5,Compliant,inconnue,False,0.0,0.0956645368268682,0.9043352585185918
568,7802205.5,54.4,1.0,3,77555,0,77555,39.0,92,Retail Store,Retail Store,NonResidential,1.0,0.0,19388.75,Compliant,inconnue,False,0.0,1.960983980747495e-05,0.9999803260757487
569,2886141.5,20.12,1.0,6,51218,0,51218,57.0,107,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,7316.85714,Compliant,inconnue,False,0.0,0.0,0.9999998267583208
570,36378588.0,426.39,1.0,29,489182,0,489182,43.0,46,Office,Large Office,NonResidential,1.0,0.0,16306.06667,Compliant,inconnue,False,0.0,0.1029380799496671,0.897061810095543
571,16246106.0,639.72,1.0,27,216571,13320,203251,62.0,87,Office,Large Office,NonResidential,0.94,6.15,7734.67857,Compliant,inconnue,False,0.4563484936020976,0.007844772156478604,0.5358066726882121
572,19036416.0,132.71,1.0,13,189175,0,189175,13.0,95,Office,Large Office,NonResidential,1.0,0.0,13512.5,Compliant,inconnue,False,0.0,0.0,0.9999998424073103
573,17074142.0,119.03,1.0,13,293803,74481,219322,25.0,18,Office,Large Office,NonResidential,0.75,25.351000000000003,20985.92857,Compliant,inconnue,False,0.0,0.0,0.9999998242957099
574,4585070.5,41.8,1.0,7,122356,0,122356,91.0,106,Office,Large Office,NonResidential,1.0,0.0,15294.5,Compliant,inconnue,False,0.0,0.04651073522206474,0.9534891557283579
575,1968655.125,13.72,1.0,3,52298,0,52298,89.0,95,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,13074.5,Compliant,inconnue,False,0.0,0.0,0.9999999365048766
576,6758565.5,169.06,1.0,17,116640,0,116640,75.0,105,Office,Large Office,NonResidential,1.0,0.0,6480.0,Compliant,inconnue,False,0.2569555070524951,0.0,0.743044363482162
577,37980712.0,264.78,1.0,42,1249055,201121,1047934,95.0,35,Office,Large Office,NonResidential,0.84,16.102,29047.7907,Compliant,inconnue,False,0.0,0.0,0.9999998156959248
579,8523594.0,89.41,1.0,5,188339,99314,89025,15.0,28,Medical Office,Medical Office,NonResidential,0.47,52.732,31389.83333,Compliant,inconnue,False,0.0,0.0762580901905933,0.9237419098094067
580,690529.5,9.31,1.0,2,60122,0,60122,84.0,100,College/University,University,NonResidential,1.0,0.0,20040.66667,Compliant,inconnue,True,0.0,0.1411959952471256,0.8588032806708475
581,4052720.0,31.43,1.0,6,95000,13700,81300,83.0,106,Office,Small- and Mid-Sized Office,NonResidential,0.86,14.421000000000001,13571.42857,Compliant,inconnue,False,0.0,0.016997966797607532,0.9830020332023924
582,15272491.0,390.67,1.0,9,224857,0,224857,79.0,45,Office,Large Office,NonResidential,1.0,0.0,22485.7,Compliant,inconnue,False,0.26501773679224955,0.0,0.7349821322533436
583,13568148.0,94.59,1.0,8,446261,124788,321473,96.0,18,Office,Large Office,NonResidential,0.72,27.962999999999997,49584.55556,Compliant,inconnue,False,0.0,0.0,0.9999998525959475
584,1594422.5,51.56,1.0,2,58492,0,58492,73.2,77,Other,Other,NonResidential,1.0,0.0,19497.33333,Compliant,inconnue,True,0.0,0.549801573924101,0.4501981124827328
585,4353025.0,30.35,1.0,6,62370,0,62370,30.0,109,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,8910.0,Compliant,inconnue,False,0.0,0.0,0.999999770274694
586,2356376.75,73.58,1.0,1,73296,0,73296,83.0,56,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,36648.0,Compliant,inconnue,False,0.0,0.5257223828914456,0.47427772320364303
587,14469228.0,179.45,1.0,4,99122,0,99122,47.4,72,Other,Other,Nonresidential COS,1.0,0.0,19824.4,Compliant,inconnue,True,0.0,0.11770482848151954,0.8822950332941053
588,6345009.5,89.94,1.0,1,66133,0,66133,57.8,31,Other,Other,NonResidential,1.0,0.0,33066.5,Compliant,inconnue,True,0.0,0.15612096404268583,0.8438789571552257
589,3534690.75,111.23,1.0,2,115668,0,115668,56.2,64,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,38556.0,Compliant,inconnue,True,0.0,0.5309530968161783,0.4690466910011859
590,6673138.0,46.52,1.0,1,141686,0,141686,65.4,46,Other,Other,NonResidential,1.0,0.0,70843.0,Compliant,inconnue,True,0.0,0.0,0.9999998501454638
591,6235947.0,152.28,1.0,1,93610,0,93610,95.0,66,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,46805.0,Compliant,inconnue,False,0.0,0.3781605263803557,0.6218394736196443
592,6843855.0,60.92,1.0,2,156188,0,156188,67.0,43,Office,Large Office,NonResidential,1.0,0.0,52062.66667,Compliant,inconnue,False,0.0,0.041843814633711555,0.9581560392498087
593,1951856.25,13.61,1.0,1,115620,0,115620,11.0,50,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,57810.0,Compliant,inconnue,False,0.0,0.0,0.9999998719167972
594,10775646.0,75.12,1.0,5,238148,0,238148,93.0,41,Office,Large Office,NonResidential,1.0,0.0,39691.33333,Compliant,inconnue,False,0.0,0.0,0.9999999071981392
595,151754.2969,1.06,1.0,1,71718,0,71718,100.0,47,Distribution Center,Distribution Center,NonResidential,1.0,0.0,35859.0,Compliant,inconnue,False,0.0,0.0,0.9999980435479848
596,4345698.0,131.64,1.0,1,55450,0,55450,31.0,47,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,27725.0,Compliant,inconnue,False,0.0,0.5054426239467169,0.49455737605328304
597,2763597.0,89.53,1.0,1,54880,0,54880,32.0,37,Distribution Center,Distribution Center,NonResidential,1.0,0.0,27440.0,Compliant,inconnue,False,0.0,0.5510242629442715,0.44897573705572846
598,7305474.0,158.55,1.0,1,102500,0,102500,81.0,24,Retail Store,Retail Store,NonResidential,1.0,0.0,51250.0,Compliant,inconnue,False,0.0,0.31929481919995883,0.6807050439163838
599,8915523.0,119.92,1.0,6,361398,272900,88498,67.6,14,Parking,Other,NonResidential,0.24,75.512,51628.28571,Compliant,inconnue,True,0.0,0.14042227247913555,0.8595776153569454
600,7439009.0,195.43,1.0,1,50785,0,50785,57.0,53,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,25392.5,Compliant,inconnue,False,0.0,0.41829281292709825,0.5817071870729018
602,11077140.0,99.14,1.0,5,303255,19820,283435,60.2,16,Parking,Other,NonResidential,0.93,6.5360000000000005,50542.5,Compliant,inconnue,True,0.0,0.042879931101349265,0.9571199786226409
603,15091579.0,455.39,1.0,1,411584,0,411584,43.0,30,Distribution Center,Distribution Center,NonResidential,1.0,0.0,205792.0,Compliant,inconnue,False,0.0,0.5029086088341054,0.49709139116589457
604,1141189.75,29.16,1.0,4,73320,0,73320,58.0,114,Non-Refrigerated Warehouse,Mixed Use Property,NonResidential,1.0,0.0,14664.0,Compliant,inconnue,True,0.0,0.40265696392733985,0.5973432551422758
605,9683979.0,67.51,1.0,4,242686,100176,142510,77.0,8,Office,Large Office,NonResidential,0.59,41.278,48537.2,Compliant,inconnue,False,0.0,0.0,0.9999998967366617
606,5392617.5,74.45,1.0,6,95760,15840,79920,83.0,116,Office,Small- and Mid-Sized Office,NonResidential,0.83,16.541,13680.0,Compliant,inconnue,False,0.0,0.14812064827516508,0.851879259005483
607,3459543.0,24.12,1.0,1,179413,0,179413,57.0,70,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,89706.5,Compliant,inconnue,False,0.0,0.0,0.9999997109444803
608,605971.1875,4.22,0.0,1,65288,0,65288,64.0,99,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,32644.0,Compliant,inconnue,True,0.0,0.0,0.9999996905793479
609,602245.0,4.2,1.0,1,170632,0,170632,98.0,50,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,85316.0,Compliant,inconnue,False,0.0,0.0,1.0
610,11410228.0,106.12,1.0,10,381511,0,381511,87.0,22,Office,Large Office,NonResidential,1.0,0.0,34682.81818,Compliant,inconnue,False,0.0,0.05048295266317202,0.9495169596961603
611,13631141.0,95.03,1.0,17,413264,138098,275166,91.0,7,Office,Large Office,NonResidential,0.67,33.416000000000004,22959.11111,Compliant,inconnue,False,0.0,0.0,0.9999999266385697
612,4865551.5,79.39,1.0,6,122400,54300,68100,63.0,7,Office,Mixed Use Property,NonResidential,0.56,44.363,17485.71429,Compliant,inconnue,False,0.0,0.20253757462026659,0.7974623226164598
613,5453438.5,110.41,1.0,2,93803,0,93803,76.0,60,Retail Store,Retail Store,NonResidential,1.0,0.0,31267.66667,Compliant,inconnue,True,0.0,0.2877272751861051,0.7122726331286215
615,3004271.0,20.94,1.0,2,123000,0,123000,47.0,50,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,41000.0,Compliant,inconnue,False,0.0,0.0,1.0
616,9941308.0,69.3,1.0,5,275130,112980,162150,70.0,13,Medical Office,Medical Office,NonResidential,0.59,41.064,45855.0,Compliant,inconnue,False,0.0,0.0,0.9999998994096149
617,1052244.75,27.24,1.0,1,60448,0,60448,90.0,38,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,30224.0,Compliant,inconnue,False,0.0,0.40997305997487754,0.5900271776124328
618,291614432.0,12307.16,7.0,14,1765970,0,1765970,54.0,22,Hospital (General Medical & Surgical),Hospital,NonResidential,1.0,0.0,117731.33333,Compliant,inconnue,False,0.4627461510546913,0.059380188700674456,0.4778735642274385
619,11147342.0,406.04,3.0,4,62600,0,62600,46.6,88,Other,Other,NonResidential,1.0,0.0,12520.0,Compliant,inconnue,True,0.0,0.6383775612159382,0.3616223490765781
620,2655387.5,20.85,1.0,4,77412,21612,55800,50.6,12,Other,Mixed Use Property,NonResidential,0.72,27.918,15482.4,Compliant,inconnue,True,0.0,0.0190571056013482,0.9809427061022167
621,12731388.0,133.5,1.0,5,289419,159157,130262,59.0,26,Medical Office,Medical Office,NonResidential,0.45,54.992,48236.5,Compliant,inconnue,False,0.0,0.07617684733196411,0.9238230741220046
622,7771933.5,54.18,1.0,5,90266,0,90266,18.0,29,Other,Other,NonResidential,1.0,0.0,15044.33333,Compliant,inconnue,False,0.0,0.0,0.9999999356659447
623,1165598.875,14.49,1.0,4,87332,6458,80874,87.0,12,Non-Refrigerated Warehouse,Warehouse,NonResidential,0.93,7.3950000000000005,17466.4,Compliant,inconnue,False,0.0,0.11835117805857526,0.8816489291824342
624,13410041.0,453.76,1.0,6,150545,50017,100528,28.0,13,Hotel,Hotel,NonResidential,0.67,33.224,21506.42857,Compliant,inconnue,False,0.0,0.5822907625711211,0.41770916285789134
625,19085174.0,341.23,1.0,5,141718,0,141718,73.2,17,Other - Entertainment/Public Assembly,Other,NonResidential,1.0,0.0,23619.66667,Compliant,inconnue,True,0.0,0.236414611677106,0.7635853359262011
626,9444484.0,278.97,1.0,5,111856,21273,90583,8.0,8,Hotel,Hotel,NonResidential,0.81,19.017999999999997,18642.66667,Compliant,inconnue,False,0.0,0.489093528031812,0.5109063660862785
627,1083729.625,7.56,1.0,4,132828,0,132828,83.0,28,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,26565.6,Compliant,inconnue,False,0.0,0.0,0.9999994232878888
628,13962749.0,284.01,1.0,1,70400,0,70400,1.0,46,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,35200.0,Compliant,inconnue,False,0.0,0.28975390161350034,0.710246026767365
629,10713006.0,295.12,1.0,1,101830,0,101830,60.0,21,Retail Store,Retail Store,NonResidential,1.0,0.0,50915.0,Compliant,inconnue,False,0.0,0.4459663328854665,0.5540335737700511
631,7575080.0,109.71,2.0,4,114000,0,114000,39.4,42,College/University,University,NonResidential,1.0,0.0,22800.0,Compliant,inconnue,True,0.0,0.1628054093158092,0.8371944586723836
633,1069749.75,13.07,1.0,1,152365,0,152365,88.0,51,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,76182.5,Compliant,inconnue,False,0.0,0.11361816163079262,0.8863820720687244
634,25471308.0,189.85,1.0,6,320946,0,320946,57.0,106,Medical Office,Medical Office,NonResidential,1.0,0.0,45849.42857,Compliant,inconnue,False,0.0,0.010451838594233166,0.9895480828860458
635,5402181.0,134.82,1.0,1,74178,0,74178,76.0,58,Retail Store,Retail Store,NonResidential,1.0,0.0,37089.0,Compliant,inconnue,True,0.0,0.38981589102623554,0.6101839238633433
636,686019.1875,16.27,1.0,4,80360,0,80360,96.0,29,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,16072.0,Compliant,inconnue,False,0.0,0.3629636087984784,0.6370361178855511
638,10077532.0,267.0,1.0,3,119190,0,119190,71.0,20,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,29797.5,Compliant,inconnue,False,0.0,0.42313177472420826,0.5768681260451468
639,1938613.125,13.51,1.0,2,51856,0,51856,57.2,8,Other,Other,NonResidential,1.0,0.0,17285.33333,Compliant,inconnue,True,0.0,0.0,0.9999999355209153
640,7070998.5,49.29,1.0,3,66138,12586,53552,3.0,95,Office,Mixed Use Property,NonResidential,0.81,19.03,16534.5,Compliant,inconnue,False,0.0,0.0,0.9999999292886288
